bfvd_entry	accession	virus_taxid	virus_name	host_taxid	host_name	host_bucket
K4MQ28_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	K4MQ28	1239384	Escherichia phage IME11	562	Escherichia coli	bacteria
K4MQ62_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	K4MQ62	1239384	Escherichia phage IME11	562	Escherichia coli	bacteria
K4MQ72_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	K4MQ72	1239384	Escherichia phage IME11	562	Escherichia coli	bacteria
UPI0021D4FC26_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	UPI0021D4FC26	1237364	Escherichia phage HX01	562	Escherichia coli	bacteria
A0A172Q161_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A172Q161	1837931	Escherichia phage WG01	562	Escherichia coli	bacteria
A0A172Q174_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A172Q174	1837931	Escherichia phage WG01	562	Escherichia coli	bacteria
A0A172Q1F1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A172Q1F1	1837931	Escherichia phage WG01	562	Escherichia coli	bacteria
A0A172Q1V1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A172Q1V1	1837930	Escherichia phage MX01	562	Escherichia coli	bacteria
A0A172Q1W5_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A172Q1W5	1837930	Escherichia phage MX01	562	Escherichia coli	bacteria
A0A172Q1Y7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A172Q1Y7	1837930	Escherichia phage MX01	562	Escherichia coli	bacteria
A0A172Q206_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A172Q206	1837930	Escherichia phage MX01	562	Escherichia coli	bacteria
A0A172Q287_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A172Q287	1837930	Escherichia phage MX01	562	Escherichia coli	bacteria
A0A172Q2C4_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A172Q2C4	1837930	Escherichia phage MX01	562	Escherichia coli	bacteria
A0A2U8UX06_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2U8UX06	2182345	Escherichia phage Gostya9	562	Escherichia coli	bacteria
A0A2U8UX35_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2U8UX35	2182345	Escherichia phage Gostya9	562	Escherichia coli	bacteria
A0A2U8UX82_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2U8UX82	2182345	Escherichia phage Gostya9	562	Escherichia coli	bacteria
A0A2Z5HG25_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2Z5HG25	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HG28_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A2Z5HG28	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HG31_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HG31	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HG32_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2Z5HG32	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HG33_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HG33	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HG34_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HG34	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HG35_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HG35	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HG37_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HG37	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HG41_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2Z5HG41	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HG42_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A2Z5HG42	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HGB5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2Z5HGB5	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HGB6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2Z5HGB6	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HGB7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2Z5HGB7	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HGB9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HGB9	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HGC0_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HGC0	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HGC1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HGC1	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HGC2_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A2Z5HGC2	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HGC3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2Z5HGC3	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HGC8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2Z5HGC8	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HGC9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2Z5HGC9	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A8E5K6V4_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A8E5K6V4	2823683	Escherichia phage UAE_MI-01	83334	Escherichia coli O157:H7	bacteria
A0A7D3UHV1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A7D3UHV1	2739753	Escherichia phage vB_EcoA_4HA11	83334	Escherichia coli O157:H7	bacteria
A0A9E7M7M4_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A9E7M7M4	2912292	Escherichia phage HC6	562	Escherichia coli	bacteria
A0A9E7M7N9_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A9E7M7N9	2912292	Escherichia phage HC6	562	Escherichia coli	bacteria
A0A9E7M8T1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A9E7M8T1	2912291	Escherichia phage HC13	562	Escherichia coli	bacteria
K4I0M7_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	K4I0M7	1229757	Escherichia phage EC6	83334	Escherichia coli O157:H7	bacteria
K4I0Q7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	K4I0Q7	1229757	Escherichia phage EC6	83334	Escherichia coli O157:H7	bacteria
K4I142_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	K4I142	1229757	Escherichia phage EC6	83334	Escherichia coli O157:H7	bacteria
K4I190_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	K4I190	1237159	Escherichia phage NJ01	562	Escherichia coli	bacteria
K4I1A6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	K4I1A6	1237159	Escherichia phage NJ01	562	Escherichia coli	bacteria
A0A159B718_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A159B718	1654926	Escherichia phage HY03	83334	Escherichia coli O157:H7	bacteria
A0A159B730_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A159B730	1654926	Escherichia phage HY03	83334	Escherichia coli O157:H7	bacteria
A0A159B7G5_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	A0A159B7G5	1654926	Escherichia phage HY03	83334	Escherichia coli O157:H7	bacteria
A0A2Z2XS83_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2Z2XS83	2048063	Phage 206	1010810	Escherichia coli O17 str. K12a	bacteria
A0A2Z2XS98_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z2XS98	2048063	Phage 206	1010810	Escherichia coli O17 str. K12a	bacteria
D9ZNC5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	D9ZNC5	871584	Clostridium phage phiCTP1	562	Escherichia coli	bacteria
D9ZNC7_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	D9ZNC7	871584	Clostridium phage phiCTP1	562	Escherichia coli	bacteria
D9ZND1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	D9ZND1	871584	Clostridium phage phiCTP1	562	Escherichia coli	bacteria
G8EYH8_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	G8EYH8	1090133	Enterobacteria phage IME10	562	Escherichia coli	bacteria
UPI001E70938D_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	UPI001E70938D	2865805	Escherichia phage vB_EcoP-CHD5UKE1	562	Escherichia coli	bacteria
UPI001E736B95_unrelaxed_rank_001_alphafold2_ptm_model_4_seed_000.pdb	UPI001E736B95	2893954	Escherichia phage vB_EcoM_RZ	511145	Escherichia coli str. K-12 substr. MG1655	bacteria
UPI001E737894_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	UPI001E737894	2865805	Escherichia phage vB_EcoP-CHD5UKE1	562	Escherichia coli	bacteria
A0A0D3QHE4_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A0D3QHE4	1572754	Escherichia phage P694	562	Escherichia coli	bacteria
A0A0D3QHF1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A0D3QHF1	1572753	Escherichia phage P483	562	Escherichia coli	bacteria
A0A0D3QHF2_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A0D3QHF2	1572754	Escherichia phage P694	562	Escherichia coli	bacteria
A0A0D3QHG1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A0D3QHG1	1572754	Escherichia phage P694	562	Escherichia coli	bacteria
A0A0D3QHK8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A0D3QHK8	1572754	Escherichia phage P694	562	Escherichia coli	bacteria
A0A0D4D9L3_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A0D4D9L3	1610828	Escherichia phage CAjan	83333	Escherichia coli K-12	bacteria
A0A0D4D9L6_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A0D4D9L6	1610828	Escherichia phage CAjan	83333	Escherichia coli K-12	bacteria
A0A0D4D9L9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A0D4D9L9	1610828	Escherichia phage CAjan	83333	Escherichia coli K-12	bacteria
A0A0D4D9T5_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A0D4D9T5	1610828	Escherichia phage CAjan	83333	Escherichia coli K-12	bacteria
A0A0D4DAD1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A0D4DAD1	1610828	Escherichia phage CAjan	83333	Escherichia coli K-12	bacteria
A0A173G9Y8_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A173G9Y8	1837867	Escherichia phage UFV-AREG1	1045010	Escherichia coli O157	bacteria
A0A173GA59_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A173GA59	1837867	Escherichia phage UFV-AREG1	1045010	Escherichia coli O157	bacteria
A0A173GAB6_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A173GAB6	1837867	Escherichia phage UFV-AREG1	1045010	Escherichia coli O157	bacteria
A0A173GAD8_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A173GAD8	1837867	Escherichia phage UFV-AREG1	1045010	Escherichia coli O157	bacteria
A0A173GAE0_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A173GAE0	1837867	Escherichia phage UFV-AREG1	1045010	Escherichia coli O157	bacteria
A0A173GAE4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A173GAE4	1837867	Escherichia phage UFV-AREG1	1045010	Escherichia coli O157	bacteria
A0A2Z5HID2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2Z5HID2	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HIE0_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HIE0	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HIE3_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HIE3	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HIF1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A2Z5HIF1	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HIF5_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HIF5	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HIG3_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HIG3	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HIH2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HIH2	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HII2_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2Z5HII2	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HII4_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A2Z5HII4	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A2Z5HIJ3_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2Z5HIJ3	2267248	Escherichia phage CMSTMSU	562	Escherichia coli	bacteria
A0A3G8F5S4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A3G8F5S4	2488596	Escherichia phage vB_EcoS_PNS1	562	Escherichia coli	bacteria
A0A482IGB3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A482IGB3	2547246	Escherichia phage Minorna	562	Escherichia coli	bacteria
A0A482IGD6_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A482IGD6	2530037	Escherichia phage PHB12	562	Escherichia coli	bacteria
A0A482IJV6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A482IJV6	2547246	Escherichia phage Minorna	562	Escherichia coli	bacteria
A0A1D8ER02_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A1D8ER02	1897495	Escherichia phage ESCO5	562	Escherichia coli	bacteria
D7RM31_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	D7RM31	698728	Escherichia phage IME08	562	Escherichia coli	bacteria
D7RM43_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	D7RM43	698728	Escherichia phage IME08	562	Escherichia coli	bacteria
D7RM90_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	D7RM90	698728	Escherichia phage IME08	562	Escherichia coli	bacteria
D7RM98_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	D7RM98	698728	Escherichia phage IME08	562	Escherichia coli	bacteria
D7RMC4_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	D7RMC4	698728	Escherichia phage IME08	562	Escherichia coli	bacteria
D7RMF0_unrelaxed_rank_001_alphafold2_ptm_model_5_seed_000.pdb	D7RMF0	698728	Escherichia phage IME08	562	Escherichia coli	bacteria
D7RMK7_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	D7RMK7	698728	Escherichia phage IME08	562	Escherichia coli	bacteria
D7RMN3_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	D7RMN3	698728	Escherichia phage IME08	562	Escherichia coli	bacteria
I7B6K7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	I7B6K7	1204521	Escherichia phage ECML-117	83334	Escherichia coli O157:H7	bacteria
I7B6L0_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	I7B6L0	1204521	Escherichia phage ECML-117	83334	Escherichia coli O157:H7	bacteria
I7B6L2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	I7B6L2	1204521	Escherichia phage ECML-117	83334	Escherichia coli O157:H7	bacteria
K4HZD7_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	K4HZD7	1229757	Escherichia phage EC6	83334	Escherichia coli O157:H7	bacteria
K4HZE3_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	K4HZE3	1229757	Escherichia phage EC6	83334	Escherichia coli O157:H7	bacteria
K4HZE8_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	K4HZE8	1229757	Escherichia phage EC6	83334	Escherichia coli O157:H7	bacteria
K4HZJ2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	K4HZJ2	1229757	Escherichia phage EC6	83334	Escherichia coli O157:H7	bacteria
A0A220NU32_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A220NU32	1981500	Escherichia phage V18	562	Escherichia coli	bacteria
A0A220NU40_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A220NU40	1981500	Escherichia phage V18	562	Escherichia coli	bacteria
A0A220NU54_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A220NU54	1981500	Escherichia phage V18	562	Escherichia coli	bacteria
A0A220NU72_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A220NU72	1981500	Escherichia phage V18	562	Escherichia coli	bacteria
A0A220NU73_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A220NU73	1981500	Escherichia phage V18	562	Escherichia coli	bacteria
A0A220NU76_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A220NU76	1981500	Escherichia phage V18	562	Escherichia coli	bacteria
A0A220NU81_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A220NU81	1981500	Escherichia phage V18	562	Escherichia coli	bacteria
A0A220NUA0_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A220NUA0	1981500	Escherichia phage V18	562	Escherichia coli	bacteria
A0A220NUA1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A220NUA1	1981500	Escherichia phage V18	562	Escherichia coli	bacteria
A0A220NUA2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A220NUA2	1981500	Escherichia phage V18	562	Escherichia coli	bacteria
G3MUT5_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	G3MUT5	1052121	Escherichia phage Bp7	562	Escherichia coli	bacteria
G3MUT7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	G3MUT7	1052121	Escherichia phage Bp7	562	Escherichia coli	bacteria
G3MUT8_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	G3MUT8	1052121	Escherichia phage Bp7	562	Escherichia coli	bacteria
G3MUU0_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	G3MUU0	1052121	Escherichia phage Bp7	562	Escherichia coli	bacteria
G3MUU9_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	G3MUU9	1052121	Escherichia phage Bp7	562	Escherichia coli	bacteria
G3MUV8_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	G3MUV8	1052121	Escherichia phage Bp7	562	Escherichia coli	bacteria
G3MUV9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	G3MUV9	1052121	Escherichia phage Bp7	562	Escherichia coli	bacteria
G3MUX1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	G3MUX1	1052121	Escherichia phage Bp7	562	Escherichia coli	bacteria
G3MV23_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	G3MV23	1052121	Escherichia phage Bp7	562	Escherichia coli	bacteria
G3MV26_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	G3MV26	1052121	Escherichia phage Bp7	562	Escherichia coli	bacteria
Q38161_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	Q38161	10665	Tequatrovirus T4	316385	Escherichia coli str. K-12 substr. DH10B	bacteria
Q38185_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	Q38185	10665	Tequatrovirus T4	316385	Escherichia coli str. K-12 substr. DH10B	bacteria
Q38520_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	Q38520	10760	Escherichia phage T7	562	Escherichia coli	bacteria
Q38542_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	Q38542	10760	Escherichia phage T7	562	Escherichia coli	bacteria
Q38559_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	Q38559	10760	Escherichia phage T7	562	Escherichia coli	bacteria
Q38560_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	Q38560	10710	Lambdavirus lambda	562	Escherichia coli	bacteria
A0A1C9M205_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A1C9M205	1897641	Escherichia phage ZG49	562	Escherichia coli	bacteria
A0A2K9VLN3_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2K9VLN3	2024310	Shigella phage Sf25	83333	Escherichia coli K-12	bacteria
A0A2K9VLP9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A2K9VLP9	2024310	Shigella phage Sf25	83333	Escherichia coli K-12	bacteria
A0A2K9VLU7_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A2K9VLU7	2024310	Shigella phage Sf25	83333	Escherichia coli K-12	bacteria
A0A2K9VLX5_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A2K9VLX5	2024310	Shigella phage Sf25	83333	Escherichia coli K-12	bacteria
A0A482GKT3_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A482GKT3	2502413	Escherichia phage vB_EcoM_G5211	562	Escherichia coli	bacteria
A0A482GKU5_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A482GKU5	2502409	Escherichia phage vB_EcoM_Goslar	562	Escherichia coli	bacteria
A0A482GL14_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A482GL14	2502413	Escherichia phage vB_EcoM_G5211	562	Escherichia coli	bacteria
A0A482GL34_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A482GL34	2502411	Escherichia phage vB_EcoM_G2494	562	Escherichia coli	bacteria
A0A482GL81_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A482GL81	2502416	Escherichia phage vB_EcoM_G53	562	Escherichia coli	bacteria
A0A482GL83_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A482GL83	2502411	Escherichia phage vB_EcoM_G2494	562	Escherichia coli	bacteria
A0A482GLP5_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	A0A482GLP5	2502413	Escherichia phage vB_EcoM_G5211	562	Escherichia coli	bacteria
A0A482GLR4_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A482GLR4	2502413	Escherichia phage vB_EcoM_G5211	562	Escherichia coli	bacteria
A0A482GNB0_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A482GNB0	2502409	Escherichia phage vB_EcoM_Goslar	562	Escherichia coli	bacteria
A0A482GPJ1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A482GPJ1	2502302	Escherichia phage vB_EcoM_G29	562	Escherichia coli	bacteria
A0A482GR29_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A482GR29	2502413	Escherichia phage vB_EcoM_G5211	562	Escherichia coli	bacteria
A0A6G6XMR9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A6G6XMR9	2681674	Escherichia phage vB_EcoS_XY1	562	Escherichia coli	bacteria
A0A9E7NYQ8_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A9E7NYQ8	2006925	Escherichia phage ST2	562	Escherichia coli	bacteria
A0A9E7NZ09_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	A0A9E7NZ09	2006925	Escherichia phage ST2	562	Escherichia coli	bacteria
A0A9E7NZ29_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	A0A9E7NZ29	2006925	Escherichia phage ST2	562	Escherichia coli	bacteria
K7QJG2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	K7QJG2	1229753	Escherichia phage phAPEC8	562	Escherichia coli	bacteria
K7QJI1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	K7QJI1	1229753	Escherichia phage phAPEC8	562	Escherichia coli	bacteria
K7QJJ2_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	K7QJJ2	1229753	Escherichia phage phAPEC8	562	Escherichia coli	bacteria
K7QJK6_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	K7QJK6	1229753	Escherichia phage phAPEC8	562	Escherichia coli	bacteria
K7QJK9_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	K7QJK9	1229753	Escherichia phage phAPEC8	562	Escherichia coli	bacteria
K7QJS8_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	K7QJS8	1229753	Escherichia phage phAPEC8	562	Escherichia coli	bacteria
K7QJW1_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	K7QJW1	1229753	Escherichia phage phAPEC8	562	Escherichia coli	bacteria
K7QJX1_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	K7QJX1	1229753	Escherichia phage phAPEC8	562	Escherichia coli	bacteria
K7QK87_unrelaxed_rank_001_alphafold2_ptm_model_1_seed_000.pdb	K7QK87	1235640	Enterobacteria phage M	1144303	Escherichia coli J53	bacteria
K7QLS7_unrelaxed_rank_001_alphafold2_ptm_model_2_seed_000.pdb	K7QLS7	1229753	Escherichia phage phAPEC8	562	Escherichia coli	bacteria
K7QLU1_unrelaxed_rank_001_alphafold2_ptm_model_3_seed_000.pdb	K7QLU1	1229753	Escherichia phage phAPEC8	562	Escherichia coli	bacteria
