1945	Bacteria	Streptomycetaceae
1946	Bacteria	Streptomycetaceae
1948	Bacteria	Streptomycetaceae
1950	Bacteria	Streptomycetaceae
1951	Bacteria	Streptomycetaceae
1954	Bacteria	Streptomycetaceae
1960	Bacteria	Streptomycetaceae
1961	Bacteria	Streptomycetaceae
1963	Bacteria	Streptomycetaceae
1967	Bacteria	Streptomycetaceae
1968	Bacteria	Streptomycetaceae
1969	Bacteria	Streptomycetaceae
1970	Bacteria	Streptomycetaceae
1971	Bacteria	Streptomycetaceae
1972	Bacteria	Streptomycetaceae
1992	Bacteria	Thermomonosporaceae
1993	Bacteria	Thermomonosporaceae
1994	Bacteria	Thermomonosporaceae
1996	Bacteria	Streptosporangiaceae
1997	Bacteria	Streptosporangiaceae
1999	Bacteria	Streptosporangiaceae
2017	Bacteria	Pseudonocardiaceae
2024	Bacteria	Thermoactinomycetaceae
2026	Bacteria	Thermoactinomycetaceae
2030	Bacteria	Pseudonocardiaceae
2033	Bacteria	Microbacteriaceae
2035	Bacteria	Microbacteriaceae
2036	Bacteria	Microbacteriaceae
2041	Bacteria	Nocardioidaceae
2045	Bacteria	Nocardioidaceae
2047	Bacteria	Micrococcaceae
2061	Bacteria	Tsukamurellaceae
2064	Bacteria	Streptomycetaceae
2065	Bacteria	Streptomycetaceae
2072	Bacteria	Pseudonocardiaceae
2074	Bacteria	Pseudonocardiaceae
2088	Bacteria	Anaeroplasmataceae
2094	Bacteria	Metamycoplasmataceae
2106	Bacteria	Mycoplasmataceae
2113	Bacteria	Metamycoplasmataceae
2114	Bacteria	Entomoplasmataceae
2117	Bacteria	Metamycoplasmataceae
2119	Bacteria	Mycoplasmoidaceae
2120	Bacteria	Metamycoplasmataceae
2121	Bacteria	Metamycoplasmataceae
2124	Bacteria	Metamycoplasmataceae
2125	Bacteria	Metamycoplasmataceae
2133	Bacteria	Spiroplasmataceae
2134	Bacteria	Spiroplasmataceae
2138	Bacteria	Spiroplasmataceae
2139	Bacteria	Spiroplasmataceae
2141	Bacteria	Spiroplasmataceae
2143	Bacteria	Spiroplasmataceae
2149	Bacteria	Entomoplasmataceae
2161	Archaea	Methanobacteriaceae
2162	Archaea	Methanobacteriaceae
2177	Archaea	Methanosarcinaceae
2193	Archaea	Methanocorpusculaceae
2199	Archaea	Methanomicrobiaceae
2200	Archaea	Methanomicrobiaceae
2209	Archaea	Methanosarcinaceae
2226	Archaea	Methanosarcinaceae
2248	Archaea	Haloferacaceae
2283	Archaea	Sulfolobaceae
2286	Archaea	Sulfolobaceae
2291	Bacteria	Desulfobacteraceae
2292	Bacteria	Desulfobacteraceae
2309	Archaea	Pyrodictiaceae
2325	Bacteria	Thermoanaerobacteraceae
2340	Bacteria	
2342	Bacteria	Bruguierivoracaceae
2360	Bacteria	
2376	Bacteria	Sporomusaceae
2377	Bacteria	Sporomusaceae
2378	Bacteria	Sporomusaceae
2423	Bacteria	Fervidobacteriaceae
2698	Bacteria	Heliobacteriaceae
2699	Bacteria	Heliobacteriaceae
2702	Bacteria	Bifidobacteriaceae
2711	Eukaryota	Rutaceae
2718	Bacteria	Cardiobacteriaceae
2738	Bacteria	Enterococcaceae
2739	Bacteria	Enterococcaceae
2741	Bacteria	Peptococcaceae
2743	Bacteria	Marinobacteraceae
2754	Bacteria	Synergistaceae
2756	Bacteria	Listeriaceae
2769	Eukaryota	Gigartinaceae
2771	Eukaryota	Cyanidiaceae
2786	Eukaryota	Bangiaceae
2788	Eukaryota	Bangiaceae
2856	Eukaryota	Bacillariaceae
2880	Eukaryota	Ectocarpaceae
2951	Eukaryota	Symbiodiniaceae
2952	Eukaryota	Symbiodiniaceae
3046	Eukaryota	Dunaliellaceae
3055	Eukaryota	Chlamydomonadaceae
3068	Eukaryota	Volvocaceae
3075	Eukaryota	Chlorellaceae
3076	Eukaryota	Chlorellaceae
3077	Eukaryota	Chlorellaceae
3088	Eukaryota	Scenedesmaceae
3111	Eukaryota	Chlorellaceae
3197	Eukaryota	Marchantiaceae
3218	Eukaryota	Funariaceae
3225	Eukaryota	Ditrichaceae
3369	Eukaryota	Cupressaceae
3435	Eukaryota	Lauraceae
3469	Eukaryota	Papaveraceae
3476	Eukaryota	Cannabaceae
3483	Eukaryota	Cannabaceae
3494	Eukaryota	Moraceae
3512	Eukaryota	Fagaceae
3555	Eukaryota	Amaranthaceae
3562	Eukaryota	Amaranthaceae
3572	Eukaryota	Caryophyllaceae
3634	Eukaryota	Malvaceae
3635	Eukaryota	Malvaceae
3641	Eukaryota	Malvaceae
3656	Eukaryota	Cucurbitaceae
3659	Eukaryota	Cucurbitaceae
3661	Eukaryota	Cucurbitaceae
3662	Eukaryota	Cucurbitaceae
3673	Eukaryota	Cucurbitaceae
3694	Eukaryota	Salicaceae
3696	Eukaryota	Salicaceae
3702	Eukaryota	Brassicaceae
3708	Eukaryota	Brassicaceae
3711	Eukaryota	Brassicaceae
3726	Eukaryota	Brassicaceae
3750	Eukaryota	Rosaceae
3755	Eukaryota	Rosaceae
3760	Eukaryota	Rosaceae
3775	Eukaryota	Cephalotaceae
3816	Eukaryota	Fabaceae
3818	Eukaryota	Fabaceae
3821	Eukaryota	Fabaceae
3824	Eukaryota	Fabaceae
3827	Eukaryota	Fabaceae
3830	Eukaryota	Fabaceae
3847	Eukaryota	Fabaceae
3848	Eukaryota	Fabaceae
3870	Eukaryota	Fabaceae
3871	Eukaryota	Fabaceae
3873	Eukaryota	Fabaceae
3880	Eukaryota	Fabaceae
3885	Eukaryota	Fabaceae
3886	Eukaryota	Fabaceae
3888	Eukaryota	Fabaceae
3891	Eukaryota	Fabaceae
